job_id,client_id,company_id,company_name,title,job_category,budget_min,budget_max,currency,urgency_level,experience_level,job_description,skills,required_hours_estimate,job_status,assigned_freelancer_id,posted_at,deadline,client_reputation_score,client_payment_verified,created_at,updated_at
job_8d7a8fff,user_047,company_003,DesignStudio X,"SEO Specialist for UI/UX Designer required to create visually appealing landing pages, dashboard improvements, and prototypes for a SaaS product. Medium-priority project.",AI/ML,17227,25840,INR,Medium,Senior,Frontend Developer for a Fintech App. Medium-priority.,"[""Python"", ""Git"", ""English""]",226,Open,,2025-11-01T06:39:51.892635+00:00,2025-12-20T06:39:51.892635+00:00,4.7,False,2025-11-01T06:39:51.892635+00:00,2025-11-06T06:39:51.892635+00:00
job_8b0b693b,user_046,company_018,StellarPeak Studios,"Frontend Developer for Full Stack Developer to integrate analytics, reporting, and third-party services into a Fintech Dashboard. Medium-priority project with phased deadlines and strong backend/frontend expertise.",Blockchain,63852,95778,INR,Medium,Mid,"Backend Engineer needed to implement automated invoicing, notifications, and reporting dashboards for a SaaS platform. Medium-priority with flexible deadlines.","[""Flutter"", ""Git"", ""English""]",27,InProgress,,2025-10-30T06:39:51.892635+00:00,2025-12-02T06:39:51.892635+00:00,4.4,True,2025-10-30T06:39:51.892635+00:00,2025-11-01T06:39:51.892635+00:00
job_41c8ee16,user_011,company_040,SolaraTech Digital,"Full Stack Dev for Frontend Developer required to implement responsive UI, accessibility improvements, and feature enhancements for an AI Chatbot platform. Medium-priority project.",AI/ML,65161,97742,INR,High,Junior,"Seeking a UI/UX Designer to create engaging dashboards, prototypes, and responsive designs, incorporating user feedback. The project has a tight deadline of 2 weeks, and collaboration with backend APIs. High-priority project due to security practices. Immediate availability is needed.","[""Node.js"", ""Git"", ""English""]",382,Open,,2025-11-19T06:39:51.892635+00:00,,3.6,False,2025-11-19T06:39:51.892635+00:00,2025-11-21T06:39:51.892635+00:00
job_a439aab6,user_041,company_025,RapidScale Ventures,"DevOps Engineer for Backend Engineer urgently required to patch security vulnerabilities, optimize APIs, and maintain authentication systems for a Crypto Exchange platform. Deadline is critical.",Design,32892,49339,INR,High,Mid,"Urgent hire: Frontend Developer required to conduct user research, create wireframes, and deliver visually appealing prototypes for a Fintech App. Medium-priority.","[""Solidity"", ""Git"", ""English""]",125,Open,user_028,2025-11-14T06:39:51.892635+00:00,2025-12-12T06:39:51.892635+00:00,5.0,True,2025-11-14T06:39:51.892635+00:00,2025-11-16T06:39:51.892635+00:00
job_51d0d6b6,user_048,company_018,StellarPeak Studios,"UI/UX Designer for Full Stack Developer to integrate reporting dashboards, notifications, and analytics for a Fintech App. Medium-priority, strong Node.js and React skills required.",Content/Marketing,103840,155760,INR,High,Mid,"Full Stack Developer needed for an AI Chatbot dashboard to improve usability, accessibility, and user management. Medium-priority, requiring research, SEO optimization, and clear explanation of technical concepts.","[""React"", ""Git"", ""English""]",246,InProgress,,2025-11-16T06:39:51.892635+00:00,2025-12-25T06:39:51.892635+00:00,4.0,False,2025-11-16T06:39:51.892635+00:00,2025-11-21T06:39:51.892635+00:00
job_5d48430d,user_025,company_039,HexaCore Solutions,"DevOps Engineer for UI/UX Designer required to redesign onboarding and dashboard experience for a SaaS platform. Medium-priority with wireframing, prototyping, and user testing.",Web Development,40612,60918,INR,Medium,Senior,"UI/UX Designer required to redesign UI components, implement responsive layouts, and optimize SaaS platform features, including reporting dashboards and user testing.","[""Figma"", ""Git"", ""English""]",87,Open,,2025-10-25T06:39:51.892635+00:00,2025-11-15T06:39:51.892635+00:00,3.8,True,2025-10-25T06:39:51.892635+00:00,2025-10-30T06:39:51.892635+00:00
job_7358eaff,user_018,company_037,OmniLayer Interactive,"Full Stack Dev for Content Writer required to draft detailed whitepapers and blog posts for a Fintech platform. Medium-priority, requiring research, SEO optimization, and clear explanation of technical concepts.",DevOps,26285,39428,INR,High,Mid,Full Stack Developer to build a Proof-of-Concept for a Fintech platform. Medium-priority with collaborative teamwork expected.,"[""Python"", ""Git"", ""English""]",310,InProgress,,2025-10-21T06:39:51.892635+00:00,2025-11-17T06:39:51.892635+00:00,4.1,True,2025-10-21T06:39:51.892635+00:00,2025-10-24T06:39:51.892635+00:00
job_9fd31a21,user_021,company_003,DesignStudio X,"Full Stack Dev for We are seeking a Full Stack Developer to build a Proof-of-Concept for a blockchain-based financial app. The role requires integration of smart contracts, backend APIs, and a responsive frontend. High-priority project with tight deadlines, requiring full-stack expertise.",Content/Marketing,41860,62791,INR,High,Mid,Backend Engineer required for AI Chatbot project. The candidate must be available immediately and have React/Next.js expertise. Coordination with backend APIs. High-priority project with phased deadlines.,"[""Solidity"", ""Git"", ""English""]",146,Open,,2025-10-10T06:39:51.892635+00:00,2025-12-07T06:39:51.892635+00:00,4.4,False,2025-10-10T06:39:51.892635+00:00,2025-10-14T06:39:51.892635+00:00
job_a0f8b821,user_025,company_004,CloudNova Systems,"Smart Contract Dev for UI/UX Designer required to conduct user research, create wireframes, and deliver visually appealing prototypes for a Fintech Dashboard. Medium-priority, with phased deadlines and attention to detail. Collaboration with product managers is needed.",AI/ML,114492,171738,INR,High,Senior,"Backend Engineer required for adding real-time messaging, reporting, and notifications for a Crypto Exchange. Candidate must have strong Python/Django experience and knowledge of secure transactions.","[""Flutter"", ""Git"", ""English""]",349,Open,,2025-11-26T06:39:51.892635+00:00,2026-01-19T06:39:51.892635+00:00,3.1,True,2025-11-26T06:39:51.892635+00:00,2025-11-28T06:39:51.892635+00:00
job_5ca1b67c,user_015,company_017,QuantumVerse Labs,"SEO Specialist for Full Stack Developer needed for integrating payment gateways, generating automated invoices, and enhancing dashboard features for a Fintech platform. Medium-priority project with flexible deadlines.",DevOps,102796,154194,INR,High,Junior,"Backend Engineer needed to implement security patches and optimize database, APIs, and maintain authentication systems for a SaaS platform, focusing on accessibility and usability is critical.","[""Flutter"", ""Git"", ""English""]",33,InProgress,,2025-10-04T06:39:51.892635+00:00,2025-11-13T06:39:51.892635+00:00,4.6,True,2025-10-04T06:39:51.892635+00:00,2025-10-05T06:39:51.892635+00:00
job_862bbb16,user_050,company_004,CloudNova Systems,"Backend Engineer for UI/UX Designer to create engaging dashboards, prototypes, and landing pages for a SaaS product. Medium-priority, collaborative project.",Web Development,25152,37729,INR,Medium,Senior,"Backend Engineer needed to maintain and scale our SaaS platform redesign. The designer should produce wireframes, prototypes, user testing, and high-fidelity designs. Medium urgency but attention to security practices. Immediate availability is needed.","[""Python"", ""Git"", ""English""]",229,Open,,2025-11-12T06:39:51.892635+00:00,2025-12-09T06:39:51.892635+00:00,3.5,False,2025-11-12T06:39:51.892635+00:00,2025-11-13T06:39:51.892635+00:00
job_89fafcbd,user_047,company_013,UrbanHive Digital,"Frontend Developer for Backend Engineer needed to maintain, optimize, and secure APIs and databases for a Fintech Dashboard. Medium-priority project requiring collaboration with DevOps.",Design,34958,52437,INR,Medium,Junior,Frontend Developer urgently required to maintain and scale our SaaS platform backend and QA teams is required.,"[""Golang"", ""Git"", ""English""]",208,Open,,2025-10-05T06:39:51.892635+00:00,2025-11-23T06:39:51.892635+00:00,3.7,False,2025-10-05T06:39:51.892635+00:00,2025-10-10T06:39:51.892635+00:00
job_ff6a6644,user_039,company_006,AlphaUp Startups,UI/UX Designer for Looking for Backend Engineer to implement secure authentication and payment systems in a Crypto Exchange platform. High-priority project due to security and compliance requirements. Strong Python/Django knowledge is essential.,Blockchain,87498,131247,INR,High,Mid,Full Stack Developer required to rebuild Portfolio Website for a SaaS platform. Medium-priority with attention to usability and accessibility. Strong Figma skills required.,"[""React"", ""Git"", ""English""]",230,Assigned,user_013,2025-10-22T06:39:51.892635+00:00,2025-11-10T06:39:51.892635+00:00,3.0,True,2025-10-22T06:39:51.892635+00:00,2025-10-24T06:39:51.892635+00:00
job_bb6b3708,user_029,company_023,DigitalCraft Media,Frontend Developer for Frontend Developer required to enhance UI/UX of a Portfolio Website. Medium-priority project with responsive design and accessibility improvements.,Mobile,50654,75981,INR,Low,Junior,"We require a DevOps Engineer to automate deployment pipelines and monitor cloud infrastructure for a blockchain-based financial app. The role requires integration of smart contracts, and decentralized applications. Medium-priority project with detailed logging and monitoring requirements. Expertise in Python/Django and AWS is required.","[""React"", ""Git"", ""English""]",139,Open,,2025-10-10T06:39:51.892635+00:00,2025-12-01T06:39:51.892635+00:00,4.4,True,2025-10-10T06:39:51.892635+00:00,2025-10-14T06:39:51.892635+00:00
job_6e287cdf,user_050,company_010,NovaStack Innovations,"Backend Engineer for UI/UX Designer to improve user onboarding flow for a Crypto Exchange platform. Project includes wireframes, prototypes, user testing, and high-fidelity designs. Medium-priority.",Web Development,56666,84999,INR,Medium,Senior,"We are seeking a Full Stack Developer urgently required to patch APIs, optimize database performance and improve accessibility for an E-commerce App. The role includes prototyping, user testing, and high-fidelity designs. Medium urgency but attention to usability and accessibility.","[""Python"", ""Git"", ""English""]",338,Open,,2025-10-31T06:39:51.892635+00:00,2025-12-20T06:39:51.892635+00:00,5.0,True,2025-10-31T06:39:51.892635+00:00,2025-11-04T06:39:51.892635+00:00
job_c896e711,user_050,company_003,DesignStudio X,Frontend Developer for Frontend Developer needed for an E-commerce App redesign focusing on accessibility and mobile responsiveness. Must have experience with React/Next.js and integrating with backend APIs. High-priority project due to customer complaints.,Mobile,65076,97614,INR,High,Mid,UI/UX Designer to improve workflow and usability. Collaboration with multiple distributed teams.,"[""Node.js"", ""Git"", ""English""]",146,Open,,2025-10-24T06:39:51.892635+00:00,2025-11-30T06:39:51.892635+00:00,3.8,True,2025-10-24T06:39:51.892635+00:00,2025-10-26T06:39:51.892635+00:00
job_e8fb622a,user_008,company_018,StellarPeak Studios,"Smart Contract Dev for UI/UX Designer urgently needed for AI Chatbot redesign to improve usability, accessibility, and user satisfaction. Strong Figma skills required.",Web Development,20520,30780,INR,High,Mid,"Frontend Developer needed to integrate third-party analytics, payment services, and reporting dashboards and user management. Medium-priority, requiring research, SEO optimization, and scaling infrastructure for a SaaS platform. Medium-priority with wireframing, prototyping, and user testing.","[""Node.js"", ""Git"", ""English""]",40,Open,,2025-09-27T06:39:51.892635+00:00,,4.3,True,2025-09-27T06:39:51.892635+00:00,2025-10-01T06:39:51.892635+00:00
job_2f29346d,user_041,company_020,AeroLogic Systems,"UI/UX Designer for A UI/UX Designer is required to redesign the user onboarding flow for a Fintech Dashboard. The role includes prototyping, user testing, and delivering high-fidelity designs. Medium urgency but attention to accessibility and usability is critical.",AI/ML,48369,72554,INR,High,Mid,"Frontend Developer to implement automated dashboards, reporting, and notification systems for a SaaS product. Medium-priority project.","[""Figma"", ""Git"", ""English""]",221,InProgress,,2025-11-26T06:39:51.892635+00:00,2025-12-22T06:39:51.892635+00:00,4.8,True,2025-11-26T06:39:51.892635+00:00,2025-11-30T06:39:51.892635+00:00
job_53d24427,user_042,company_004,CloudNova Systems,Full Stack Dev for UI/UX Designer urgently required for redesign of an AI Chatbot dashboard to improve workflow and usability. Strong collaboration skills required.,Content/Marketing,102614,153921,INR,High,Senior,"We are looking for a SaaS platform. Medium-priority, requiring Node.js and React skills required.","[""Node.js"", ""Git"", ""English""]",111,Assigned,,2025-10-21T06:39:51.892635+00:00,,3.4,True,2025-10-21T06:39:51.892635+00:00,2025-10-25T06:39:51.892635+00:00
job_7746bc9b,user_042,company_010,NovaStack Innovations,"Content Writer for We need a Full Stack Developer to enhance the UI/UX of our AI Chatbot project. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and optimizing the application for high traffic. This project is not urgent but requires attention to detail, proactive communication, and strong documentation skills.",Web Development,6671,10006,INR,High,Senior,"Full Stack Developer to integrate real-time chat, notification systems, and reporting dashboards and user testing.","[""Golang"", ""Git"", ""English""]",205,Open,,2025-11-18T06:39:51.892635+00:00,2025-12-04T06:39:51.892635+00:00,3.9,False,2025-11-18T06:39:51.892635+00:00,2025-11-19T06:39:51.892635+00:00
job_2750ab32,user_050,company_010,NovaStack Innovations,"Content Writer for Backend Engineer urgently required to patch APIs, optimize database performance, and maintain authentication systems for a Crypto Exchange platform. Deadline is critical.",Blockchain,59151,88726,INR,High,Senior,Content Writer required to rebuild Portfolio Website for a SaaS product. Medium-priority project with responsive design for an E-commerce App. Knowledge of Node.js and React is essential.,"[""DevOps"", ""Git"", ""English""]",175,Open,,2025-10-14T06:39:51.892635+00:00,2025-10-31T06:39:51.892635+00:00,3.8,True,2025-10-14T06:39:51.892635+00:00,2025-10-18T06:39:51.892635+00:00
job_f3801dfe,user_041,company_012,CipherGrid Analytics,Content Writer for Looking for a Smart Contract Developer to audit and deploy secure contracts on Ethereum and Polygon networks. The work is critical for a crypto exchange platform and requires strict attention to security practices. Immediate availability is needed.,Blockchain,105422,158133,INR,High,Senior,Frontend Developer to implement payment gateway integration and automate reporting features into an AI Chatbot. Strong Node.js and React is essential.,"[""Node.js"", ""Git"", ""English""]",62,Open,,2025-10-16T06:39:51.892635+00:00,2025-11-14T06:39:51.892635+00:00,4.7,True,2025-10-16T06:39:51.892635+00:00,2025-10-19T06:39:51.892635+00:00
job_967bf0f7,user_009,company_019,MatrixEdge Pvt Ltd,"SEO Specialist for UI/UX Designer required to create visually appealing landing pages, dashboard improvements, and prototypes for a SaaS product. Medium-priority project.",Web Development,71881,107822,INR,High,Senior,Looking for a mobile-first redesign of an AI Chatbot. Medium-priority project with phased deadlines and attention to UX principles.,"[""Golang"", ""Git"", ""English""]",340,Open,,2025-11-16T06:39:51.892635+00:00,2026-01-05T06:39:51.892635+00:00,4.6,True,2025-11-16T06:39:51.892635+00:00,2025-11-17T06:39:51.892635+00:00
job_fae941c7,user_004,company_011,BrightPath Software,"SEO Specialist for Full Stack Developer to implement automated invoicing, notifications, and reporting dashboards for a SaaS platform. Medium-priority project with phased deadlines.",AI/ML,80300,120450,INR,High,Mid,Full Stack Developer to implement secure payment integrations and optimize performance for an AI Chatbot interface to improve usability and accessibility.,"[""Flutter"", ""Git"", ""English""]",46,Cancelled,user_044,2025-10-19T06:39:51.892635+00:00,2025-10-28T06:39:51.892635+00:00,4.7,False,2025-10-19T06:39:51.892635+00:00,2025-10-21T06:39:51.892635+00:00
job_370b7116,user_043,company_034,PrimeShift Digital,"Content Writer for Urgent requirement: A Solidity/Web3 Developer to fix critical bugs and implement new smart contract features for our Crypto Exchange platform. Candidate should have blockchain experience, audit knowledge, and familiarity with secure transaction practices. Deadline is strict, and the work involves collaborating with multiple distributed teams.",Design,48489,72734,INR,Low,Senior,"Backend Engineer urgently required for API optimization, secure authentication, and optimizing the application for high traffic. This project is medium-priority but needs careful attention to uptime and deployment safety. Knowledge of Python, Django, and React skills required.","[""Figma"", ""Git"", ""English""]",335,Open,,2025-10-07T06:39:51.892635+00:00,2025-10-16T06:39:51.892635+00:00,3.3,True,2025-10-07T06:39:51.892635+00:00,2025-10-12T06:39:51.892635+00:00
job_a7041c3a,user_035,company_007,Remote DAO,"SEO Specialist for Frontend Developer urgently needed for a mobile-first redesign of an AI Chatbot interface. Candidate must have experience with React/Next.js, accessibility, and responsive layouts. Deadline is strict.",Web Development,56504,84756,INR,Medium,Mid,We are seeking a Backend Engineer required for a SaaS product. Medium-priority project.,"[""Figma"", ""Git"", ""English""]",139,Assigned,,2025-10-23T06:39:51.892635+00:00,2025-11-11T06:39:51.892635+00:00,4.8,True,2025-10-23T06:39:51.892635+00:00,2025-10-24T06:39:51.892635+00:00
job_8c0bb2ac,user_034,company_002,FinSys Pvt Ltd,"Backend Engineer for We need a Full Stack Developer to enhance the UI/UX of our AI Chatbot project. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and optimizing the application for high traffic. This project is not urgent but requires attention to detail, proactive communication, and strong documentation skills.",DevOps,7218,10827,INR,Medium,Junior,"UI/UX Designer required to implement payment gateway integration and automate invoice generation for our Crypto Exchange platform. Project includes wireframes, prototypes, and landing pages for a Crypto Exchange platform. High-priority project due to upcoming launch, collaboration with DevOps.","[""DevOps"", ""Git"", ""English""]",61,Open,,2025-11-23T06:39:51.892635+00:00,2025-12-31T06:39:51.892635+00:00,4.0,False,2025-11-23T06:39:51.892635+00:00,2025-11-28T06:39:51.892635+00:00
job_7c48331b,user_037,company_010,NovaStack Innovations,"DevOps Engineer for Backend Engineer needed to maintain and optimize APIs, authentication, and database systems for a Fintech platform. Medium-priority project.",Design,70580,105871,INR,High,Junior,"Backend Engineer needed to implement robust authentication, database optimizations, and API security for an E-commerce App. Knowledge of Node.js and React is essential.","[""DevOps"", ""Git"", ""English""]",285,Open,user_028,2025-09-28T06:39:51.892635+00:00,2025-11-02T06:39:51.892635+00:00,3.2,False,2025-09-28T06:39:51.892635+00:00,2025-09-30T06:39:51.892635+00:00
job_342d5fa3,user_045,company_011,BrightPath Software,Smart Contract Dev for UI/UX Designer urgently required for redesign of an AI Chatbot dashboard to improve workflow and usability. Strong collaboration skills required.,Mobile,51000,76500,INR,Medium,Junior,Backend Engineer to implement secure payment integrations and optimize dashboard responsiveness for an AI Chatbot interface. Candidate must be skilled in React/Next.js and implement SEO optimization. Medium-priority project with attention to UX principles.,"[""Flutter"", ""Git"", ""English""]",396,Open,user_042,2025-10-22T06:39:51.892635+00:00,2025-12-12T06:39:51.892635+00:00,4.2,True,2025-10-22T06:39:51.892635+00:00,2025-10-26T06:39:51.892635+00:00
job_0e3a0623,user_009,company_021,CodeSmith Agency,"Content Writer for UI/UX Designer required to improve the dashboard design of a Fintech App. The role includes prototyping, testing, and delivering user-friendly interfaces. Medium-priority project with attention to usability and accessibility.",DevOps,82720,124081,INR,High,Mid,"Backend Engineer urgently required to fix UI bugs, optimize performance, and implement SEO optimization. Medium-priority project with clear formatting standards.","[""Flutter"", ""Git"", ""English""]",374,Open,,2025-10-10T06:39:51.900648+00:00,2025-12-01T06:39:51.900648+00:00,4.9,True,2025-10-10T06:39:51.900648+00:00,2025-10-14T06:39:51.900648+00:00
job_62ad7355,user_045,company_025,RapidScale Ventures,"Frontend Developer for Backend Engineer required for API optimization, secure authentication, and database performance improvements on a Fintech platform. Medium-priority.",Content/Marketing,76020,114030,INR,High,Senior,Our company is seeking a Backend Engineer required to draft detailed whitepapers and blog posts for a SaaS product. Medium-priority project with phased deadlines.,"[""Solidity"", ""Git"", ""English""]",185,Open,user_050,2025-10-06T06:39:51.900648+00:00,2025-10-21T06:39:51.900648+00:00,3.8,True,2025-10-06T06:39:51.900648+00:00,2025-10-06T06:39:51.900648+00:00
job_a27db453,user_014,company_028,InfinitePixels Studio,Full Stack Dev for Urgent: Full Stack Developer to add new features and optimize performance for an AI Chatbot platform. Candidate should be able to work independently and meet tight deadlines. Collaboration with multiple teams is required.,Mobile,55155,82732,INR,Medium,Mid,"Backend Engineer for a SaaS product. Medium-priority, with phased deadlines and attention to UX principles.","[""Node.js"", ""Git"", ""English""]",111,InProgress,user_032,2025-10-09T06:39:51.900648+00:00,2025-12-04T06:39:51.900648+00:00,4.3,False,2025-10-09T06:39:51.900648+00:00,2025-10-11T06:39:51.900648+00:00
job_42ebb626,user_012,company_034,PrimeShift Digital,"SEO Specialist for Freelance Backend Engineer needed for fixing bugs and improving performance in an E-commerce App. The project is high-priority due to customer complaints, and requires strong SQL, API optimization, and documentation. Clear communication and daily updates are expected.",AI/ML,68575,102862,INR,High,Mid,"Frontend Developer to work on a complex Fintech Dashboard project. The role requires integration of smart contracts, backend APIs, and maintain authentication systems for a Fintech App. Medium-priority.","[""React"", ""Git"", ""English""]",315,Open,,2025-11-01T06:39:51.900648+00:00,2025-12-06T06:39:51.900648+00:00,4.4,True,2025-11-01T06:39:51.900648+00:00,2025-11-01T06:39:51.900648+00:00
job_744c0798,user_022,company_032,FutureSpark Labs,"SEO Specialist for We are looking for a Full Stack Developer to implement payment gateway integration and automate invoice generation for our Fintech Dashboard. Knowledge of Python, Django, and React is required. This is a long-term project, with deadlines staggered over the next 3 months.",DevOps,98274,147411,INR,High,Junior,Full Stack Developer to work on a Fintech Dashboard. Medium-priority.,"[""Golang"", ""Git"", ""English""]",26,Open,,2025-10-25T06:39:51.900648+00:00,2025-11-27T06:39:51.900648+00:00,4.8,True,2025-10-25T06:39:51.900648+00:00,2025-10-29T06:39:51.900648+00:00
job_218288bc,user_005,company_010,NovaStack Innovations,"Full Stack Dev for We require a DevOps Engineer to automate deployment pipelines and monitor cloud infrastructure for a SaaS platform. The project is medium-priority but needs careful attention to uptime and deployment safety. Knowledge of AWS, Docker, and CI/CD pipelines is mandatory.",Content/Marketing,36984,55477,INR,Medium,Junior,"UI/UX Designer required to fix UI bugs and optimize dashboard responsiveness for an E-commerce App to implement robust authentication, database optimizations, and API security for an AI Chatbot product. The content should be engaging, clear, and SEO-optimized. Medium-priority project with flexible deadlines.","[""Flutter"", ""Git"", ""English""]",346,Open,,2025-10-12T06:39:51.900648+00:00,2025-11-11T06:39:51.900648+00:00,4.8,True,2025-10-12T06:39:51.900648+00:00,2025-10-17T06:39:51.900648+00:00
job_3e81b065,user_026,company_021,CodeSmith Agency,"Full Stack Dev for Backend Engineer urgently required to patch APIs, optimize database performance, and maintain authentication systems for a Crypto Exchange platform. Deadline is critical.",Mobile,6197,9296,INR,High,Mid,"Backend Engineer needed to implement automated notifications, reporting dashboards, notifications, and reporting dashboards for a crypto exchange platform and requires strong SQL, API optimization, and documentation. Clear communication and daily updates are expected.","[""Golang"", ""Git"", ""English""]",229,Assigned,,2025-10-25T06:39:51.900648+00:00,2025-11-16T06:39:51.900648+00:00,4.0,True,2025-10-25T06:39:51.900648+00:00,2025-10-29T06:39:51.900648+00:00
job_a97902f8,user_042,company_035,DevCraft Hub,"Full Stack Dev for We need a Full Stack Developer to enhance the UI/UX of our AI Chatbot project. The role involves integrating Node.js backend with React frontend, implementing secure authentication, and optimizing the application for high traffic. This project is not urgent but requires attention to detail, proactive communication, and strong documentation skills.",DevOps,67403,101104,INR,High,Mid,"Full Stack Developer required to implement responsive layouts, and optimize dashboard responsiveness for an AI Chatbot. Strong Node.js and React expertise.","[""Figma"", ""Git"", ""English""]",118,Open,,2025-10-20T06:39:51.900648+00:00,2025-12-10T06:39:51.900648+00:00,4.0,False,2025-10-20T06:39:51.900648+00:00,2025-10-20T06:39:51.900648+00:00
job_6e856f08,user_011,company_003,DesignStudio X,"Full Stack Dev for We are urgently looking for an experienced Frontend Developer to work on a complex Fintech Dashboard project. The candidate must be proficient in React/Next.js and familiar with building secure, high-performance applications. The project has a tight deadline of 2 weeks, and collaboration with remote teams will be required. Attention to detail and strong problem-solving skills are essential.",DevOps,105492,158239,INR,High,Senior,UI/UX Designer required to fix critical UI bugs and implement accessibility improvements for an experienced Frontend Developer required to create visually appealing prototypes for a redesign of an AI Chatbot. Strong Node.js and React expertise needed.,"[""DevOps"", ""Git"", ""English""]",91,Open,,2025-10-30T06:39:51.900648+00:00,2025-11-21T06:39:51.900648+00:00,3.4,True,2025-10-30T06:39:51.900648+00:00,2025-10-30T06:39:51.900648+00:00
job_d8c82b2c,user_010,company_040,SolaraTech Digital,"Backend Engineer for Content Writer needed to create detailed technical documentation for a blockchain platform. Must understand blockchain concepts, smart contracts, and decentralized applications. Medium-priority project with clear formatting standards.",Design,88286,132429,INR,High,Junior,Full Stack Developer to implement secure payment integrations and optimize performance. The candidate must be available immediately and have React/Next.js expertise. Coordination with backend required.,"[""Golang"", ""Git"", ""English""]",394,Cancelled,,2025-11-06T06:39:51.900648+00:00,2025-11-22T06:39:51.900648+00:00,3.6,True,2025-11-06T06:39:51.900648+00:00,2025-11-08T06:39:51.900648+00:00
job_1943949c,user_011,company_022,Hyperlane Technologies,"Content Writer for Backend Engineer required to maintain and optimize database, APIs, and authentication systems for a Fintech App. Medium-priority project with focus on security and performance.",Blockchain,69051,103576,INR,High,Senior,"UI/UX Designer required to patch security vulnerabilities, optimize APIs, and maintain authentication systems for a mobile-first redesign of an AI Chatbot platform. Candidate must have strong Python/Django experience and knowledge of secure transactions.","[""React"", ""Git"", ""English""]",156,Completed,,2025-10-07T06:39:51.900648+00:00,2025-10-15T06:39:51.900648+00:00,3.7,True,2025-10-07T06:39:51.900648+00:00,2025-10-12T06:39:51.900648+00:00
job_f11748d3,user_008,company_019,MatrixEdge Pvt Ltd,"SEO Specialist for Full Stack Developer to integrate analytics, reporting, and third-party services into a Fintech Dashboard. Medium-priority project with phased deadlines and strong backend/frontend expertise.",Web Development,34828,52242,INR,High,Junior,"Frontend Developer to fix UI bugs, enhance responsiveness, and implement accessibility improvements for an AI Chatbot interface. Candidate must have strong Python/Django experience and knowledge of secure transactions.","[""React"", ""Git"", ""English""]",363,InProgress,,2025-10-05T06:39:51.903182+00:00,2025-11-17T06:39:51.903182+00:00,3.8,False,2025-10-05T06:39:51.903182+00:00,2025-10-05T06:39:51.903182+00:00
job_a2a5ce1b,user_026,company_039,HexaCore Solutions,"Frontend Developer for Full Stack Developer needed to integrate third-party analytics, payment gateways, and reporting dashboards for a Fintech Dashboard. Medium-priority.",Web Development,46450,69675,INR,High,Junior,UI/UX Designer urgently required for a Crypto Exchange platform. Deadline is critical.,"[""Flutter"", ""Git"", ""English""]",378,Open,,2025-10-19T06:39:51.903182+00:00,2025-12-15T06:39:51.903182+00:00,4.8,True,2025-10-19T06:39:51.903182+00:00,2025-10-24T06:39:51.903182+00:00
job_cbb93c83,user_033,company_010,NovaStack Innovations,"DevOps Engineer for Backend Engineer urgently required to patch APIs, optimize database performance, and maintain authentication systems for a Crypto Exchange platform. Deadline is critical.",AI/ML,116082,174123,INR,High,Junior,"UI/UX Designer urgently required for AI Chatbot interface redesign to improve the onboarding experience for a long-term project, with deadlines staggered over the next 3 months.","[""Golang"", ""Git"", ""English""]",216,Open,user_037,2025-11-07T06:39:51.903182+00:00,2025-12-11T06:39:51.903182+00:00,3.6,True,2025-11-07T06:39:51.903182+00:00,2025-11-10T06:39:51.903182+00:00
job_f8de2172,user_032,company_008,PixelForge Interactive,Backend Engineer for Looking for Backend Engineer to implement secure authentication and payment systems in a Crypto Exchange platform. High-priority project due to security and compliance requirements. Strong Python/Django knowledge is essential.,Design,96920,145381,INR,High,Mid,"Frontend Developer urgently needed for database scaling, API optimization, and documentation. Clear communication and daily updates are expected.","[""Node.js"", ""Git"", ""English""]",384,Open,,2025-10-17T06:39:51.903182+00:00,2025-12-14T06:39:51.903182+00:00,3.5,True,2025-10-17T06:39:51.903182+00:00,2025-10-19T06:39:51.903182+00:00
job_53827e17,user_004,company_025,RapidScale Ventures,Backend Engineer for UI/UX Designer urgently required for AI Chatbot interface redesign to improve workflow and usability. Collaboration with frontend developers is essential.,AI/ML,79000,118500,INR,High,Junior,We need a Backend Engineer needed to create detailed technical blogs and documentation for a redesign of an AI Chatbot. Medium-priority project with phased deadlines. Strong knowledge of Figma and visual storytelling skills are essential.,"[""Node.js"", ""Git"", ""English""]",214,Assigned,,2025-11-16T06:39:51.903182+00:00,2025-11-28T06:39:51.903182+00:00,4.1,True,2025-11-16T06:39:51.903182+00:00,2025-11-16T06:39:51.903182+00:00
job_f761bbef,user_001,company_021,CodeSmith Agency,"SEO Specialist for Frontend Developer urgently needed for a mobile-first redesign of an AI Chatbot interface. Candidate must have experience with React/Next.js, accessibility, and responsive layouts. Deadline is strict.",Content/Marketing,28477,42716,INR,High,Mid,"UI/UX Designer urgently required to patch APIs, optimize database performance, and maintain authentication systems for a SaaS platform. Medium-priority project requiring strong backend and frontend. Responsibilities include database optimization, API improvements, and prototypes for a Crypto Exchange platform. High-priority project with flexible deadlines.","[""Python"", ""Git"", ""English""]",234,Open,,2025-10-24T06:39:51.903182+00:00,2025-11-21T06:39:51.903182+00:00,3.1,False,2025-10-24T06:39:51.903182+00:00,2025-10-28T06:39:51.903182+00:00
